name,author,rating,review,price,year,genre,image,description
Milk and Honey,Rupi Kaur,4.7,17739,8,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/WoWfCgAAQBAJ?fife=w400-h600&source=gbs_api,"The book is divided into four chapters, and each chapter serves a different purpose. Deals with a different pain. Heals a different heartache. milk and honey takes readers through a journey of the most bitter moments in life and finds sweetness in them because there is sweetness everywhere if you are just willing to look."
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/1q_xAwAAQBAJ?fife=w400-h600&source=gbs_api,"Dr. Seuss’s wonderfully wise Oh, the Places You’ll Go! is the perfect gift to celebrate all of our special milestones—from graduations to birthdays and beyond! From soaring to high heights and seeing great sights to being left in a Lurch on a prickle-ly perch, Dr. Seuss addresses life’s ups and downs with his trademark humorous verse and whimsical illustrations. The inspiring and timeless message encourages readers to find the success that lies within, no matter what challenges they face. A perennial favorite and a perfect gift for anyone starting a new phase in their life!"
P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,4.7,10820,5,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/zvcBDAAAQBAJ?fife=w400-h600&source=gbs_api,"Sesame Street's Elmo tells little girls and boys ages 1 to 3 all about how to use the potty in this sturdy lift-the-flap board book with more than 30 flaps to find and open! P is for Potty is the perfect mix of fun and learning for potty-training toddlers—especially while they practice sitting on the potty! Sturdy flaps will hold up to hours of repeat lifting and peeking, and toddlers will delight in the surprises they find under the flaps."
Player's Handbook (Dungeons & Dragons),Wizards RPG Team,4.8,16990,27,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/lldXNwAACAAJ?fife=w400-h600&source=gbs_api,"This companion to the 'Player's handbook' core rulebook introduces the primal power source, which draws on the spirits that preserve and sustain the world. This book includes four classes tied to the primal power source: the barbarian, the druid, the shaman, and the warden. It also presents four new arcane and divine classes: the avenger, the bard, the invoker, and the sorcerer."
"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,4.5,8580,46,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/X4A2vgAACAAJ?fife=w400-h600&source=gbs_api,"This book is a reprint of the APA manual originally published in 1957. This APA style manual for writers, editors, students, educators, and professionals across all fields provides clear guidance on grammar, the mechanics of writing, and APA style. It includes examples, new guidelines and advice, and more."
Ready Player One: A Novel,Ernest Cline,4.6,22536,12,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/FY_HWAcm10MC?fife=w400-h600&source=gbs_api,"#1 NEW YORK TIMES BESTSELLER • Now a major motion picture directed by Steven Spielberg. “Enchanting . . . Willy Wonka meets The Matrix.”—USA Today • “As one adventure leads expertly to the next, time simply evaporates.”—Entertainment Weekly A world at stake. A quest for the ultimate prize. Are you ready? In the year 2045, reality is an ugly place. The only time Wade Watts really feels alive is when he’s jacked into the OASIS, a vast virtual world where most of humanity spends their days. When the eccentric creator of the OASIS dies, he leaves behind a series of fiendish puzzles, based on his obsession with the pop culture of decades past. Whoever is first to solve them will inherit his vast fortune—and control of the OASIS itself. Then Wade cracks the first clue. Suddenly he’s beset by rivals who’ll kill to take this prize. The race is on—and the only way to survive is to win. NAMED ONE OF THE BEST BOOKS OF THE YEAR BY Entertainment Weekly • San Francisco Chronicle • Village Voice • Chicago Sun-Times • iO9 • The AV Club “Delightful . . . the grown-up’s Harry Potter.”—HuffPost “An addictive read . . . part intergalactic scavenger hunt, part romance, and all heart.”—CNN “A most excellent ride . . . Cline stuffs his novel with a cornucopia of pop culture, as if to wink to the reader.”—Boston Globe “Ridiculously fun and large-hearted . . . Cline is that rare writer who can translate his own dorky enthusiasms into prose that’s both hilarious and compassionate.”—NPR “[A] fantastic page-turner . . . starts out like a simple bit of fun and winds up feeling like a rich and plausible picture of future friendships in a world not too distant from our own.”—iO9"
Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,4.8,3923,16,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/r-esDwAAQBAJ?fife=w400-h600&source=gbs_api,"The #1 New York Times bestseller from FOX News star of Tucker Carlson Tonight offers “a targeted snipe at the Democrats and Republicans and their elite enablers” (New York Journal of Books) in a funny political commentary on how America’s ruling class has failed everyday Americans. “Informal and often humorous…an entertainingly told narrative of elite malfeasance” (Publishers Weekly), Tucker Carlson’s Ship of Fools tells the truth about the new American elites, a group whose power and wealth has grown beyond imagination even as the rest of the country has withered. The people who run America now barely interact with it. They fly on their own planes, ski on their own mountains, watch sporting events far from the stands in sky boxes. They have total contempt for you. In Ship of Fools, Tucker Carlson offers a blistering critique of our new overlords and answers the all-important question: How do we put the country back on course? Traditional liberals are gone, he writes. The patchouli-scented hand-wringers who worried about whales and defended free speech have been replaced by globalists who hide their hard-edged economic agenda behind the smokescreen of identity politics. They’ll outsource your job while lecturing you about transgender bathrooms. Left and right, Carlson says, are no longer meaningful categories in America. “The rift is between those who benefit from the status quo, and those who don’t.” Our leaders are fools, Carlson concludes, “unaware that they are captains of a sinking ship.” But in the signature and witty style that viewers of Tucker Carlson Tonight enjoy so much, Ship of Fools is “bulging with big and interesting ideas, presented succinctly with wit and precision, each chapter a potential book in itself” (The Washington Times)."
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,4.8,25554,8,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/K1fRBAAAQBAJ?fife=w400-h600&source=gbs_api,"Over 20 million copies sold! A perennial New York Times bestseller for over a decade! Falling in love is easy. Staying in love—that’s the challenge. How can you keep your relationship fresh and growing amid the demands, conflicts, and just plain boredom of everyday life? In the #1 New York Times international bestseller The 5 Love Languages, you’ll discover the secret that has transformed millions of relationships worldwide. Whether your relationship is flourishing or failing, Dr. Gary Chapman’s proven approach to showing and receiving love will help you experience deeper and richer levels of intimacy with your partner—starting today. The 5 Love Languages is as practical as it is insightful. Updated to reflect the complexities of relationships today, this new edition reveals intrinsic truths and applies relevant, actionable wisdom in ways that work. Includes the Couple's Personal Profile assessment so you can discover your love language and that of your loved one."
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,4.3,13061,6,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/ax_3jwEACAAJ?fife=w400-h600&source=gbs_api,"The simple, friendly way to start the ketogenic diet and lifestyle AN EASY START TO KETO FOR BEGINNERS: Starting to work keto into your life can be overwhelming―so much to learn, so many resources to choose from. The Complete Ketogenic Diet for Beginners makes it easy to start, and stick with, the ketogenic diet. Think of this book as keto for the lazy person- you get exactly what you need for surprisingly simple keto: meal plans, shopping lists, support, and lots of keto-licious recipes, for those concerned about weight loss or those just working on being healthy. What sets this ketogenic cookbook apart from other keto books for beginners: EXPLAINS THE BIG PICTURE: This book offers an overview explaining the fundamentals of the ketogenic diet and handy charts illustrating nutritional information to help you master keto cooking in no time. CONTAINS 75 SCRUMPTIOUS RECIPES: From Bacon-Artichoke Omelets to Pesto Zucchini Noodles, these easy-to-follow recipes don't take too much time and can be prepared in 30 minutes or less. OUTLINES A 14-DAY MEAL PLAN: With breakfast, lunch, dinner, and snack suggestions, this book takes the guesswork out of starting your ketogenic diet by offering endless recipes to eat. Easy meets delicious meets healthy in this ketogenic diet and healthy lifestyle guide and cookbook. Start eating keto today!"
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,4.7,23308,6,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/hzVxiw2DiOsC?fife=w400-h600&source=gbs_api,"Bestselling author don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, The Four Agreements offer a powerful code of conduct that can rapidly transform our lives to a new experience of freedom, true happiness, and love. • A New York Times bestseller for over 7 years • Over 5.2 million copies sold in the U.S. • Translated into 38 languages worldwide Don Miguel Ruiz’s book is a roadmap to enlightenment and freedom.” — Deepak Chopra, Author, The Seven Spiritual Laws of Success “An inspiring book with many great lessons . . .” — Wayne Dyer, Author, Real Magic “In the tradition of Castaneda, Ruiz distills essential Toltec wisdom, expressing with clarity and impeccability what it means for men and women to live as peaceful warriors in the modern world.” — Dan Millman, Author, Way of the Peaceful Warrior"
The Hate U Give,Angie Thomas,4.8,9947,11,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/VKWazgEACAAJ?fife=w400-h600&source=gbs_api,"8 starred reviews - Goodreads Choice Awards Best of the Best - William C. Morris Award Winner - National Book Award Longlist - Printz Honor Book - Coretta Scott King Honor Book - #1 New York Times Bestseller! Absolutely riveting! --Jason Reynolds Stunning. --John Green This story is necessary. This story is important. --Kirkus (starred review) Heartbreakingly topical. --Publishers Weekly (starred review) A marvel of verisimilitude. --Booklist (starred review) A powerful, in-your-face novel. --Horn Book (starred review) Sixteen-year-old Starr Carter moves between two worlds: the poor neighborhood where she lives and the fancy suburban prep school she attends. The uneasy balance between these worlds is shattered when Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Khalil was unarmed. Soon afterward, his death is a national headline. Some are calling him a thug, maybe even a drug dealer and a gangbanger. Protesters are taking to the streets in Khalil's name. Some cops and the local drug lord try to intimidate Starr and her family. What everyone wants to know is: what really went down that night? And the only person alive who can answer that is Starr. But what Starr does--or does not--say could upend her community. It could also endanger her life. Want more of Garden Heights? Catch Maverick and Seven's story in Concrete Rose, Angie Thomas's powerful prequel to The Hate U Give."
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,4.3,7368,7,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/e83trQEACAAJ?fife=w400-h600&source=gbs_api,"Prepare delicious dishes in an instant The Instant Pot is an incredibly versatile appliance—but it can also be a tad intimidating. Turn to this electric pressure cooker cookbook for guidance and easy, delicious recipes that cut down on cooking and leave you braising, boiling, slow cooking, and sauteing like a pro. What sets this pressure cooker cookbook apart: AN INTRO TO YOUR INSTANT POT: Master your pressure cooker with step-by-step instructions, a detailed breakdown of features and functions, safety advice, and more. A WIDE VARIETY OF HEALTHY RECIPES: Dive into fast, family-friendly meals that will have you licking your lips, from a satisfying Bacon and Egg Strata breakfast to a flavorful Chicken Tikka Masala dinner that everyone will love to eat. HANDY TIPS & CHEAT SHEETS: Pressure cook like a pro with recipe hacks, guides to cook times, and tips for converting your favorite dishes. Take the pressure off of preparing nutritious, tasty meals—even on the busiest weeknights—with this easy Instant Pot cookbook."
The Meltdown (Diary of a Wimpy Kid Book 13),Jeff Kinney,4.8,5898,8,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/WjRSDwAAQBAJ?fife=w400-h600&source=gbs_api,"When snow shuts down Greg Heffley’s middle school, his neighborhood transforms into a wintry battlefield. Rival groups fight over territory, build massive snow forts, and stage epic snowball fights. And in the crosshairs are Greg and his trusty best friend, Rowley Jefferson. It’s a fight for survival as Greg and Rowley navigate alliances, betrayals, and warring gangs in a neighborhood meltdown. When the snow clears, will Greg and Rowley emerge as heroes? Or will they even survive to see another day?"
"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Dr. Steven R Gundry MD,4.5,3601,18,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/vdwwDwAAQBAJ?fife=w400-h600&source=gbs_api,"From renowned cardiac surgeon and acclaimed author Dr. Steven R. Gundry, the companion cookbook to New York Times bestselling The Plant Paradox, offering 100 easy-to-follow recipes and four-color photos. In the New York Times bestseller The Plant Paradox, Dr. Steven Gundry introduced readers to the hidden toxins lurking in seemingly healthy foods like tomatoes, zucchini, quinoa, and brown rice: a class of plant-based proteins called lectins. Many people are familiar with one of the most predominant lectins—a substance called gluten, which is found in wheat and other grains. But while cutting out the bread and going gluten-free is relatively straightforward, going lectin-free is no small task. Now, in The Plant Paradox Cookbook, Dr. Gundry breaks down lectin-free eating step by step and shares one hundred of his favorite healthy recipes. Dr. Gundry will offer an overview of his Plant Paradox program and show readers how to overhaul their pantries and shopping lists to make delicious, simple, seasonal, lectin-free meals. He’ll also share his hacks for making high-lectin foods safe to eat, including methods like pressure-cooking grains and peeling and deseeding tomatoes. With a quick-start program designed to boost weight loss and recipes for smoothies, breakfasts, main meals, snacks, and desserts, The Plant Paradox Cookbook will show readers of The Plant Paradox—and more—how delicious it can be to eat lectin-free."
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",Dr. Steven R Gundry MD,4.4,7058,17,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/PwyxDAAAQBAJ?fife=w400-h600&source=gbs_api,"""I read this book... it worked. My autoimmune disease is gone and I'm 37 pounds lighter in my pleather."" --Kelly Clarkson Most of us have heard of gluten—a protein found in wheat that causes widespread inflammation in the body. Americans spend billions of dollars on gluten-free diets in an effort to protect their health. But what if we’ve been missing the root of the problem? In The Plant Paradox, renowned cardiologist Dr. Steven Gundry reveals that gluten is just one variety of a common, and highly toxic, plant-based protein called lectin. Lectins are found not only in grains like wheat but also in the “gluten-free” foods most of us commonly regard as healthy, including many fruits, vegetables, nuts, beans, and conventional dairy products. These proteins, which are found in the seeds, grains, skins, rinds, and leaves of plants, are designed by nature to protect them from predators (including humans). Once ingested, they incite a kind of chemical warfare in our bodies, causing inflammatory reactions that can lead to weight gain and serious health conditions. At his waitlist-only clinics in California, Dr. Gundry has successfully treated tens of thousands of patients suffering from autoimmune disorders, diabetes, leaky gut syndrome, heart disease, and neurodegenerative diseases with a protocol that detoxes the cells, repairs the gut, and nourishes the body. Now, in The Plant Paradox, he shares this clinically proven program with readers around the world. The simple (and daunting) fact is, lectins are everywhere. Thankfully, Dr. Gundry offers simple hacks we easily can employ to avoid them, including: Peel your veggies. Most of the lectins are contained in the skin and seeds of plants; simply peeling and de-seeding vegetables (like tomatoes and peppers) reduces their lectin content. Shop for fruit in season. Fruit contain fewer lectins when ripe, so eating apples, berries, and other lectin-containing fruits at the peak of ripeness helps minimize your lectin consumption. Swap your brown rice for white. Whole grains and seeds with hard outer coatings are designed by nature to cause digestive distress—and are full of lectins. With a full list of lectin-containing foods and simple substitutes for each, a step-by-step detox and eating plan, and delicious lectin-free recipes, The Plant Paradox illuminates the hidden dangers lurking in your salad bowl—and shows you how to eat whole foods in a whole new way."
The Pout-Pout Fish,Deborah Diesen,4.8,9784,5,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/00gTAgAAQBAJ?fife=w400-h600&source=gbs_api,"The first book in the New York Times bestselling Pout-Pout Fish series from Deborah Diesen and illustrator Dan Hanna! Deep in the water, Mr. Fish swims about With his fish face stuck In a permanent pout. Can his pals cheer him up? Will his pout ever end? Is there something he can learn From an unexpected friend? Swim along with the pout-pout fish as he discovers that being glum and spreading ""dreary wearies"" isn't really his destiny. Bright ocean colors and playful rhyme come together in this fun fish story that's sure to turn even the poutiest of frowns upside down. The Pout-Pout Fish is a 2009 Bank Street - Best Children's Book of the Year."
The President Is Missing: A Novel,James Patterson,4.3,10191,18,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/ngM1DwAAQBAJ?fife=w400-h600&source=gbs_api,"'The political thriller of the decade' Lee Child 'A bullet train of a thriller' A.J. Finn 'A first-rate collaboration... Engrossing from page one' David Baldacci 'This book moves like Air Force One. Big and fast' Michael Connelly 'A big, splashy juggernaut of a novel... truly authentic' Harlan Coben ________________________ THE GLOBAL NUMBER ONE BESTSELLER The President is missing. The world is in shock. Terrorists are planning a devastating attack. And they have help from traitors inside the White House. The only thing standing in their way is a President determined to save his people. Even if it means putting himself in mortal danger . . . ________________________ More praise for The President is Missing 'Relentless in its plotting and honest in its examination of issues' Jeffrey Deaver 'Guarantee of political authenticity. The literary running mates have earned a second term' Guardian 'A brilliant, tricksy first chapter . . . unmistakably shows that their partnership works' Sunday Times 'A high-octane collaboration . . . the addictive qualities are undeniable' Telegraph 'Fast-paced and well-engineered' Financial Times 'A vigorous, fast-moving thriller that takes the reader into the corridors of power' i Newspaper 'A high-tension thriller . . . Bill Clinton's insider perspective and James Patterson's pacy plotting combine to irresistibly page-turning effect' Mail"
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6,26490,15,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/yng_CwAAQBAJ?fife=w400-h600&source=gbs_api,"#1 New York Times Bestseller Over 10 million copies sold In this generation-defining self-help guide, a superstar blogger cuts through the crap to show us how to stop trying to be ""positive"" all the time so that we can truly become better, happier people. For decades, we’ve been told that positive thinking is the key to a happy, rich life. ""F**k positivity,"" Mark Manson says. ""Let’s be honest, shit is f**ked and we have to live with it."" In his wildly popular Internet blog, Manson doesn’t sugarcoat or equivocate. He tells it like it is—a dose of raw, refreshing, honest truth that is sorely lacking today. The Subtle Art of Not Giving a F**k is his antidote to the coddling, let’s-all-feel-good mindset that has infected American society and spoiled a generation, rewarding them with gold medals just for showing up. Manson makes the argument, backed both by academic research and well-timed poop jokes, that improving our lives hinges not on our ability to turn lemons into lemonade, but on learning to stomach lemons better. Human beings are flawed and limited—""not everybody can be extraordinary, there are winners and losers in society, and some of it is not fair or your fault."" Manson advises us to get to know our limitations and accept them. Once we embrace our fears, faults, and uncertainties, once we stop running and avoiding and start confronting painful truths, we can begin to find the courage, perseverance, honesty, responsibility, curiosity, and forgiveness we seek. There are only so many things we can give a f**k about so we need to figure out which ones really matter, Manson makes clear. While money is nice, caring about what you do with your life is better, because true wealth is about experience. A much-needed grab-you-by-the-shoulders-and-look-you-in-the-eye moment of real-talk, filled with entertaining stories and profane, ruthless humor, The Subtle Art of Not Giving a F**k is a refreshing slap for a generation to help them lead contented, grounded lives."
The Very Hungry Caterpillar,Eric Carle,4.9,19546,5,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/XP1EDQAAQBAJ?fife=w400-h600&source=gbs_api,"The all-time classic picture book, from generation to generation, sold somewhere in the world every 30 seconds! Have you shared it with a child or grandchild in your life? For the first time, Eric Carle’s The Very Hungry Caterpillar is now available in e-book format, perfect for storytime anywhere. As an added bonus, it includes read-aloud audio of Eric Carle reading his classic story. This fine audio production pairs perfectly with the classic story, and it makes for a fantastic new way to encounter this famous, famished caterpillar."
The Wonderful Things You Will Be,Emily Winfield Martin,4.9,8842,10,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/NUK2DwAAQBAJ?fife=w400-h600&source=gbs_api,"""This is the first time / There's ever been you, / So I wonder what wonderful things / You will do."" In this timeless poem about growing up, Emily Windfield Martin explores all the things you can choose to be, from brave and bold to creative and wise. Filled with beautiful, quirky illustrations and clever rhyme, grown-ups will love reading this book to their children at any age, as they lovingly consider all the possibilities that lie ahead. Its enduring message of love and acceptance as children grow and change is both universal and poignant, and it one to share over and over again."
The Wonky Donkey,Craig Smith,4.8,30183,4,2018,Fiction,https://books.google.com/books/publisher/content/images/frontcover/t6lYb7WDHHoC?fife=w400-h600&source=gbs_api,"While walking down the road, the narrator sees a donkey that he shares more about as the story progresses."
Whose Boat Is This Boat?: Comments That Don't Help in the Aftermath of a Hurricane,The Staff of The Late Show with,4.6,6669,12,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/7mVwDwAAQBAJ?fife=w400-h600&source=gbs_api,"100% of The Late Show’s proceeds from this book go to hurricane relief. Whose Boat Is This Boat? Comments That Don’t Help in the Aftermath of a Hurricane is a picture book made entirely of quotations from President Donald Trump in the wake of Hurricane Florence. It is the first children’s book that demonstrates what not to say after a natural disaster. On September 19, 2018, Donald Trump paid a visit to New Bern, North Carolina, one of the towns ravaged by Hurricane Florence. It was there he showed deep concern for a boat that washed ashore. “At least you got a nice boat out of the deal,” said President Trump to hurricane victims. “Have a good time!” he told them. The only way his comments would be appropriate is in the context of a children’s book—and now you can experience them that way, thanks to the staff of The Late Show with Stephen Colbert. Whose Boat Is This Boat? is an excellent teaching tool for readers of all ages who enjoy learning about empathy by process of elimination. Have a good time!"
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.7,14331,8,2018,Non Fiction,https://books.google.com/books/publisher/content/images/frontcover/P4DFDgAAQBAJ?fife=w400-h600&source=gbs_api,"#1 NEW YORK TIMES BESTSELLER • MORE THAN 5 MILLION COPIES SOLD The first ever self-development book to help millions of people around the globe transform their lives using humor, irreverence, and the occasional curse word—now updated and expanded for its 10th anniversary with a brand-new foreword, reader's guide, and more! In this refreshingly entertaining guide to reshaping your mindset and your life, mega-bestselling author and world-traveling success coach Jen Sincero serves up 27 bite-sized chapters full of hilarious and inspiring stories, sage advice, loving yet firm kicks in the rear, and easy-to-implement exercises to help you: Identify and change the self-sabotaging beliefs and behaviors that stop you from getting what you want. Shift your energy and attract what you desire. Create a life you totally love. And start creating it NOW. Make some damn money already. The kind you've never made before. By the end of You Are a Badass, you’ll understand how to blast past what’s holding you back, make some serious changes, and start living the kind of life that once seemed impossible."
